distil_id	bead_batch	bead_revision	bead_set	cell_id	count_cv	count_mean	det_mode	det_plate	det_well	inf_model	pert_dose	pert_dose_unit	pert_id	pert_iname	pert_itime	pert_mfc_desc	pert_time	pert_time_unit	pert_type	pool_id	provenance_code	qc_f_logp	qc_iqr	qc_slope	rna_plate	rna_well	pert_plate
PETER001_HEPG2_24H_X1_B46:D09	b46	r2	dp52,dp53	HEPG2	17	105	duo	PETER001_HEPG2_24H_X1_B46	D09	mlr12k	0.1|0.1	uM	Emtricitabine|Tenofovir Disoproxil Fumarate	Emtricitabine|Tenofovir Disoproxil Fumarate	24 h	Emtricitabine|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.4	14.96	60	PETER001_HEPG2_24H_X1	D09	PETER001
PETER001_HEPG2_24H_X1_B46:D10	b46	r2	dp52,dp53	HEPG2	16	109	duo	PETER001_HEPG2_24H_X1_B46	D10	mlr12k	0.5|0.1	uM	Efavirenz|Tenofovir Disoproxil Fumarate	Efavirenz|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.1	16.06	54	PETER001_HEPG2_24H_X1	D10	PETER001
PETER001_HEPG2_24H_X1_B46:D11	b46	r2	dp52,dp53	HEPG2	17	106	duo	PETER001_HEPG2_24H_X1_B46	D11	mlr12k	0.5|0.1	uM	Efavirenz|Tenofovir Disoproxil Fumarate	Efavirenz|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.4	14.64	56	PETER001_HEPG2_24H_X1	D11	PETER001
PETER001_HEPG2_24H_X1_B46:D12	b46	r2	dp52,dp53	HEPG2	18	113	duo	PETER001_HEPG2_24H_X1_B46	D12	mlr12k	0.5|0.1	uM	Efavirenz|Tenofovir Disoproxil Fumarate	Efavirenz|Tenofovir Disoproxil Fumarate	24 h	Efavirenz|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.5	8.05	60	PETER001_HEPG2_24H_X1	D12	PETER001
PETER001_HEPG2_24H_X1_B46:D14	b46	r2	dp52,dp53	HEPG2	17	116	duo	PETER001_HEPG2_24H_X1_B46	D14	mlr12k	0.1|0.5	uM	Cobicistat|Tenofovir Alafenamide Fumarate	Cobicistat|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.1	16.13	64	PETER001_HEPG2_24H_X1	D14	PETER001
PETER001_HEPG2_24H_X1_B46:D15	b46	r2	dp52,dp53	HEPG2	17	106	duo	PETER001_HEPG2_24H_X1_B46	D15	mlr12k	0.1|0.5	uM	Cobicistat|Tenofovir Alafenamide Fumarate	Cobicistat|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.3	9.84	63	PETER001_HEPG2_24H_X1	D15	PETER001
PETER001_HEPG2_24H_X1_B46:D16	b46	r2	dp52,dp53	HEPG2	17	107	duo	PETER001_HEPG2_24H_X1_B46	D16	mlr12k	0.5	uM	Efavirenz	Efavirenz	24 h	Efavirenz	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3	9.56	58	PETER001_HEPG2_24H_X1	D16	PETER001
PETER001_HEPG2_24H_X1_B46:D17	b46	r2	dp52,dp53	HEPG2	16	103	duo	PETER001_HEPG2_24H_X1_B46	D17	mlr12k	0.5	uM	Efavirenz	Efavirenz	24 h	Efavirenz	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.8	8.66	60	PETER001_HEPG2_24H_X1	D17	PETER001
PETER001_HEPG2_24H_X1_B46:D18	b46	r2	dp52,dp53	HEPG2	17	106	duo	PETER001_HEPG2_24H_X1_B46	D18	mlr12k	0.5	uM	Efavirenz	Efavirenz	24 h	Efavirenz	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	16.96	52	PETER001_HEPG2_24H_X1	D18	PETER001
PETER001_HEPG2_24H_X1_B46:D19	b46	r2	dp52,dp53	HEPG2	17	110	duo	PETER001_HEPG2_24H_X1_B46	D19	mlr12k	5	uM	Vorinostat	Vorinostat	24 h	Vorinostat	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	3.8	14.39	61	PETER001_HEPG2_24H_X1	D19	PETER001
PETER001_HEPG2_24H_X1_B46:D20	b46	r2	dp52,dp53	HEPG2	19	107	duo	PETER001_HEPG2_24H_X1_B46	D20	mlr12k	5	uM	Vorinostat	Vorinostat	24 h	Vorinostat	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	6.7	27.19	55	PETER001_HEPG2_24H_X1	D20	PETER001
PETER001_HEPG2_24H_X1_B46:D21	b46	r2	dp52,dp53	HEPG2	18	95	duo	PETER001_HEPG2_24H_X1_B46	D21	mlr12k	5	uM	Vorinostat	Vorinostat	24 h	Vorinostat	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	3.2	13.52	64	PETER001_HEPG2_24H_X1	D21	PETER001
PETER001_HEPG2_24H_X1_B46:E01	b46	r2	dp52,dp53	HEPG2	16	103	duo	PETER001_HEPG2_24H_X1_B46	E01	mlr12k	0.1|0.1|0.1	uM	Cobicistat|Elvitegravir|Emtricitabine	Cobicistat|Elvitegravir|Emtricitabine	24 h	Cobicistat|Elvitegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.7	13.83	56	PETER001_HEPG2_24H_X1	E01	PETER001
PETER001_HEPG2_24H_X1_B46:E03	b46	r2	dp52,dp53	HEPG2	17	101	duo	PETER001_HEPG2_24H_X1_B46	E03	mlr12k	0.1|0.1|0.1	uM	Cobicistat|Elvitegravir|Emtricitabine	Cobicistat|Elvitegravir|Emtricitabine	24 h	Cobicistat|Elvitegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.3	20.81	61	PETER001_HEPG2_24H_X1	E03	PETER001
PETER001_HEPG2_24H_X1_B46:E04	b46	r2	dp52,dp53	HEPG2	17	94	duo	PETER001_HEPG2_24H_X1_B46	E04	mlr12k	0.1|0.5	uM	Emtricitabine|Tenofovir Alafenamide Fumarate	Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	1.9	7.89	61	PETER001_HEPG2_24H_X1	E04	PETER001
PETER001_HEPG2_24H_X1_B46:E05	b46	r2	dp52,dp53	HEPG2	17	104	duo	PETER001_HEPG2_24H_X1_B46	E05	mlr12k	0.1|0.5	uM	Emtricitabine|Tenofovir Alafenamide Fumarate	Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	13.13	64	PETER001_HEPG2_24H_X1	E05	PETER001
PETER001_HEPG2_24H_X1_B46:E06	b46	r2	dp52,dp53	HEPG2	16	102	duo	PETER001_HEPG2_24H_X1_B46	E06	mlr12k	0.1|0.5	uM	Emtricitabine|Tenofovir Alafenamide Fumarate	Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	15.57	64	PETER001_HEPG2_24H_X1	E06	PETER001
PETER001_HEPG2_24H_X1_B46:E07	b46	r2	dp52,dp53	HEPG2	18	100	duo	PETER001_HEPG2_24H_X1_B46	E07	mlr12k	0.5|0.1	uM	Bictegravir|Emtricitabine	Bictegravir|Emtricitabine	24 h	Bictegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.3	12.79	55	PETER001_HEPG2_24H_X1	E07	PETER001
PETER001_HEPG2_24H_X1_B46:E08	b46	r2	dp52,dp53	HEPG2	17	115	duo	PETER001_HEPG2_24H_X1_B46	E08	mlr12k	0.5|0.1	uM	Bictegravir|Emtricitabine	Bictegravir|Emtricitabine	24 h	Bictegravir|Emtricitabine	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.5	9.97	58	PETER001_HEPG2_24H_X1	E08	PETER001
PETER001_HEPG2_24H_X1_B46:E10	b46	r2	dp52,dp53	HEPG2	16	128	duo	PETER001_HEPG2_24H_X1_B46	E10	mlr12k	0.5|0.5	uM	Bictegravir|Tenofovir Alafenamide Fumarate	Bictegravir|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.5	16.3	63	PETER001_HEPG2_24H_X1	E10	PETER001
PETER001_HEPG2_24H_X1_B46:E11	b46	r2	dp52,dp53	HEPG2	18	101	duo	PETER001_HEPG2_24H_X1_B46	E11	mlr12k	0.5|0.5	uM	Bictegravir|Tenofovir Alafenamide Fumarate	Bictegravir|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	18.18	62	PETER001_HEPG2_24H_X1	E11	PETER001
PETER001_HEPG2_24H_X1_B46:E12	b46	r2	dp52,dp53	HEPG2	17	106	duo	PETER001_HEPG2_24H_X1_B46	E12	mlr12k	0.5|0.5	uM	Bictegravir|Tenofovir Alafenamide Fumarate	Bictegravir|Tenofovir Alafenamide Fumarate	24 h	Bictegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.4	11.26	64	PETER001_HEPG2_24H_X1	E12	PETER001
PETER001_HEPG2_24H_X1_B46:E13	b46	r2	dp52,dp53	HEPG2	15	114	duo	PETER001_HEPG2_24H_X1_B46	E13	mlr12k	0.1	uM	Cobicistat	Cobicistat	24 h	Cobicistat	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	13.61	64	PETER001_HEPG2_24H_X1	E13	PETER001
PETER001_HEPG2_24H_X1_B46:E14	b46	r2	dp52,dp53	HEPG2	17	100	duo	PETER001_HEPG2_24H_X1_B46	E14	mlr12k	0.1	uM	Cobicistat	Cobicistat	24 h	Cobicistat	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.5	15.84	58	PETER001_HEPG2_24H_X1	E14	PETER001
PETER001_HEPG2_24H_X1_B46:E15	b46	r2	dp52,dp53	HEPG2	17	101	duo	PETER001_HEPG2_24H_X1_B46	E15	mlr12k	0.1	uM	Cobicistat	Cobicistat	24 h	Cobicistat	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	11.6	62	PETER001_HEPG2_24H_X1	E15	PETER001
PETER001_HEPG2_24H_X1_B46:E16	b46	r2	dp52,dp53	HEPG2	16	120	duo	PETER001_HEPG2_24H_X1_B46	E16	mlr12k	0.1	uM	Tenofovir Disoproxil Fumarate	Tenofovir Disoproxil Fumarate	24 h	Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.1	11.47	59	PETER001_HEPG2_24H_X1	E16	PETER001
PETER001_HEPG2_24H_X1_B46:E17	b46	r2	dp52,dp53	HEPG2	18	96	duo	PETER001_HEPG2_24H_X1_B46	E17	mlr12k	0.1	uM	Tenofovir Disoproxil Fumarate	Tenofovir Disoproxil Fumarate	24 h	Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.9	7.43	60	PETER001_HEPG2_24H_X1	E17	PETER001
PETER001_HEPG2_24H_X1_B46:E18	b46	r2	dp52,dp53	HEPG2	19	105	duo	PETER001_HEPG2_24H_X1_B46	E18	mlr12k	0.1	uM	Tenofovir Disoproxil Fumarate	Tenofovir Disoproxil Fumarate	24 h	Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6.5	15.45	52	PETER001_HEPG2_24H_X1	E18	PETER001
PETER001_HEPG2_24H_X1_B46:E19	b46	r2	dp52,dp53	HEPG2	19	102	duo	PETER001_HEPG2_24H_X1_B46	E19	mlr12k	5	uM	Rapamycin	Rapamycin	24 h	Rapamycin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	3.9	7.97	57	PETER001_HEPG2_24H_X1	E19	PETER001
PETER001_HEPG2_24H_X1_B46:E20	b46	r2	dp52,dp53	HEPG2	19	111	duo	PETER001_HEPG2_24H_X1_B46	E20	mlr12k	5	uM	Rapamycin	Rapamycin	24 h	Rapamycin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	5.7	17.73	53	PETER001_HEPG2_24H_X1	E20	PETER001
PETER001_HEPG2_24H_X1_B46:E21	b46	r2	dp52,dp53	HEPG2	18	100	duo	PETER001_HEPG2_24H_X1_B46	E21	mlr12k	5	uM	Rapamycin	Rapamycin	24 h	Rapamycin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	3.5	7.35	61	PETER001_HEPG2_24H_X1	E21	PETER001
PETER001_HEPG2_24H_X1_B46:F01	b46	r2	dp52,dp53	HEPG2	17	104	duo	PETER001_HEPG2_24H_X1_B46	F01	mlr12k	0.1|0.1|0.5	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.2	9.12	63	PETER001_HEPG2_24H_X1	F01	PETER001
PETER001_HEPG2_24H_X1_B46:F02	b46	r2	dp52,dp53	HEPG2	17	108	duo	PETER001_HEPG2_24H_X1_B46	F02	mlr12k	0.1|0.1|0.5	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	7.87	61	PETER001_HEPG2_24H_X1	F02	PETER001
PETER001_HEPG2_24H_X1_B46:F03	b46	r2	dp52,dp53	HEPG2	16	109	duo	PETER001_HEPG2_24H_X1_B46	F03	mlr12k	0.1|0.1|0.5	uM	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Cobicistat|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.5	14.47	53	PETER001_HEPG2_24H_X1	F03	PETER001
PETER001_HEPG2_24H_X1_B46:F04	b46	r2	dp52,dp53	HEPG2	18	94	duo	PETER001_HEPG2_24H_X1_B46	F04	mlr12k	0.1|0.5	uM	Dolutegravir|Tenofovir Alafenamide Fumarate	Dolutegravir|Tenofovir Alafenamide Fumarate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	15.87	56	PETER001_HEPG2_24H_X1	F04	PETER001
PETER001_HEPG2_24H_X1_B46:F05	b46	r2	dp52,dp53	HEPG2	16	103	duo	PETER001_HEPG2_24H_X1_B46	F05	mlr12k	0.1|0.5	uM	Dolutegravir|Tenofovir Alafenamide Fumarate	Dolutegravir|Tenofovir Alafenamide Fumarate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.7	14.23	61	PETER001_HEPG2_24H_X1	F05	PETER001
PETER001_HEPG2_24H_X1_B46:F06	b46	r2	dp52,dp53	HEPG2	16	119	duo	PETER001_HEPG2_24H_X1_B46	F06	mlr12k	0.1|0.5	uM	Dolutegravir|Tenofovir Alafenamide Fumarate	Dolutegravir|Tenofovir Alafenamide Fumarate	24 h	Dolutegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	14.62	63	PETER001_HEPG2_24H_X1	F06	PETER001
PETER001_HEPG2_24H_X1_B46:F07	b46	r2	dp52,dp53	HEPG2	17	100	duo	PETER001_HEPG2_24H_X1_B46	F07	mlr12k	0.1|0.5	uM	Darunavir|Ritonavir	Darunavir|Ritonavir	24 h	Darunavir|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	8.78	63	PETER001_HEPG2_24H_X1	F07	PETER001
PETER001_HEPG2_24H_X1_B46:F08	b46	r2	dp52,dp53	HEPG2	16	125	duo	PETER001_HEPG2_24H_X1_B46	F08	mlr12k	0.1|0.5	uM	Darunavir|Ritonavir	Darunavir|Ritonavir	24 h	Darunavir|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	14.72	54	PETER001_HEPG2_24H_X1	F08	PETER001
PETER001_HEPG2_24H_X1_B46:F09	b46	r2	dp52,dp53	HEPG2	17	99	duo	PETER001_HEPG2_24H_X1_B46	F09	mlr12k	0.1|0.5	uM	Darunavir|Ritonavir	Darunavir|Ritonavir	24 h	Darunavir|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.4	22.36	64	PETER001_HEPG2_24H_X1	F09	PETER001
PETER001_HEPG2_24H_X1_B46:F10	b46	r2	dp52,dp53	HEPG2	17	108	duo	PETER001_HEPG2_24H_X1_B46	F10	mlr12k	0.1|0.5	uM	Elvitegravir|Tenofovir Alafenamide Fumarate	Elvitegravir|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.9	14.66	54	PETER001_HEPG2_24H_X1	F10	PETER001
PETER001_HEPG2_24H_X1_B46:F11	b46	r2	dp52,dp53	HEPG2	18	112	duo	PETER001_HEPG2_24H_X1_B46	F11	mlr12k	0.1|0.5	uM	Elvitegravir|Tenofovir Alafenamide Fumarate	Elvitegravir|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	6	16.46	54	PETER001_HEPG2_24H_X1	F11	PETER001
PETER001_HEPG2_24H_X1_B46:F12	b46	r2	dp52,dp53	HEPG2	18	109	duo	PETER001_HEPG2_24H_X1_B46	F12	mlr12k	0.1|0.5	uM	Elvitegravir|Tenofovir Alafenamide Fumarate	Elvitegravir|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	17.54	59	PETER001_HEPG2_24H_X1	F12	PETER001
PETER001_HEPG2_24H_X1_B46:F13	b46	r2	dp52,dp53	HEPG2	17	95	duo	PETER001_HEPG2_24H_X1_B46	F13	mlr12k	0.1	uM	Elvitegravir	Elvitegravir	24 h	Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.1	13.54	61	PETER001_HEPG2_24H_X1	F13	PETER001
PETER001_HEPG2_24H_X1_B46:F14	b46	r2	dp52,dp53	HEPG2	17	104	duo	PETER001_HEPG2_24H_X1_B46	F14	mlr12k	0.1	uM	Elvitegravir	Elvitegravir	24 h	Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3	15.37	63	PETER001_HEPG2_24H_X1	F14	PETER001
PETER001_HEPG2_24H_X1_B46:F15	b46	r2	dp52,dp53	HEPG2	16	132	duo	PETER001_HEPG2_24H_X1_B46	F15	mlr12k	0.1	uM	Elvitegravir	Elvitegravir	24 h	Elvitegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.1	11.22	60	PETER001_HEPG2_24H_X1	F15	PETER001
PETER001_HEPG2_24H_X1_B46:F16	b46	r2	dp52,dp53	HEPG2	16	104	duo	PETER001_HEPG2_24H_X1_B46	F16	mlr12k	0.5	uM	Bictegravir	Bictegravir	24 h	Bictegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.1	16.52	64	PETER001_HEPG2_24H_X1	F16	PETER001
PETER001_HEPG2_24H_X1_B46:F17	b46	r2	dp52,dp53	HEPG2	17	110	duo	PETER001_HEPG2_24H_X1_B46	F17	mlr12k	0.5	uM	Bictegravir	Bictegravir	24 h	Bictegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.2	8.83	64	PETER001_HEPG2_24H_X1	F17	PETER001
PETER001_HEPG2_24H_X1_B46:F18	b46	r2	dp52,dp53	HEPG2	17	109	duo	PETER001_HEPG2_24H_X1_B46	F18	mlr12k	0.5	uM	Bictegravir	Bictegravir	24 h	Bictegravir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	3.3	10.91	64	PETER001_HEPG2_24H_X1	F18	PETER001
PETER001_HEPG2_24H_X1_B46:F19	b46	r2	dp52,dp53	HEPG2	18	118	duo	PETER001_HEPG2_24H_X1_B46	F19	mlr12k	5	uM	Wortmannin	Wortmannin	24 h	Wortmannin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	2.6	7.46	60	PETER001_HEPG2_24H_X1	F19	PETER001
PETER001_HEPG2_24H_X1_B46:F20	b46	r2	dp52,dp53	HEPG2	18	105	duo	PETER001_HEPG2_24H_X1_B46	F20	mlr12k	5	uM	Wortmannin	Wortmannin	24 h	Wortmannin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	3.8	7.78	61	PETER001_HEPG2_24H_X1	F20	PETER001
PETER001_HEPG2_24H_X1_B46:F21	b46	r2	dp52,dp53	HEPG2	19	101	duo	PETER001_HEPG2_24H_X1_B46	F21	mlr12k	5	uM	Wortmannin	Wortmannin	24 h	Wortmannin	24	h	trt_poscon	epsilon	KMV+F2D+INO+QNO	6.2	19.3	52	PETER001_HEPG2_24H_X1	F21	PETER001
PETER001_HEPG2_24H_X1_B46:G01	b46	r2	dp52,dp53	HEPG2	16	104	duo	PETER001_HEPG2_24H_X1_B46	G01	mlr12k	0.1|0.1|0.5	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.8	6.65	62	PETER001_HEPG2_24H_X1	G01	PETER001
PETER001_HEPG2_24H_X1_B46:G02	b46	r2	dp52,dp53	HEPG2	17	100	duo	PETER001_HEPG2_24H_X1_B46	G02	mlr12k	0.1|0.1|0.5	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	4.4	7.77	59	PETER001_HEPG2_24H_X1	G02	PETER001
PETER001_HEPG2_24H_X1_B46:G03	b46	r2	dp52,dp53	HEPG2	17	117	duo	PETER001_HEPG2_24H_X1_B46	G03	mlr12k	0.1|0.1|0.5	uM	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24 h	Elvitegravir|Emtricitabine|Tenofovir Alafenamide Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.8	17.54	52	PETER001_HEPG2_24H_X1	G03	PETER001
PETER001_HEPG2_24H_X1_B46:G04	b46	r2	dp52,dp53	HEPG2	18	101	duo	PETER001_HEPG2_24H_X1_B46	G04	mlr12k	0.1|0.1|0.5	uM	Darunavir|Emtricitabine|Ritonavir	Darunavir|Emtricitabine|Ritonavir	24 h	Darunavir|Emtricitabine|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.2	14	56	PETER001_HEPG2_24H_X1	G04	PETER001
PETER001_HEPG2_24H_X1_B46:G05	b46	r2	dp52,dp53	HEPG2	16	102	duo	PETER001_HEPG2_24H_X1_B46	G05	mlr12k	0.1|0.1|0.5	uM	Darunavir|Emtricitabine|Ritonavir	Darunavir|Emtricitabine|Ritonavir	24 h	Darunavir|Emtricitabine|Ritonavir	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.7	14.8	58	PETER001_HEPG2_24H_X1	G05	PETER001
PETER001_HEPG2_24H_X1_B46:G07	b46	r2	dp52,dp53	HEPG2	17	102	duo	PETER001_HEPG2_24H_X1_B46	G07	mlr12k	0.1|0.5|0.1	uM	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	17.97	63	PETER001_HEPG2_24H_X1	G07	PETER001
PETER001_HEPG2_24H_X1_B46:G09	b46	r2	dp52,dp53	HEPG2	17	102	duo	PETER001_HEPG2_24H_X1_B46	G09	mlr12k	0.1|0.5|0.1	uM	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Emtricitabine|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.3	11.8	60	PETER001_HEPG2_24H_X1	G09	PETER001
PETER001_HEPG2_24H_X1_B46:G10	b46	r2	dp52,dp53	HEPG2	16	124	duo	PETER001_HEPG2_24H_X1_B46	G10	mlr12k	0.1|0.5|0.1	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	5.6	13.52	56	PETER001_HEPG2_24H_X1	G10	PETER001
PETER001_HEPG2_24H_X1_B46:G11	b46	r2	dp52,dp53	HEPG2	17	119	duo	PETER001_HEPG2_24H_X1_B46	G11	mlr12k	0.1|0.5|0.1	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.9	7.53	62	PETER001_HEPG2_24H_X1	G11	PETER001
PETER001_HEPG2_24H_X1_B46:G12	b46	r2	dp52,dp53	HEPG2	17	122	duo	PETER001_HEPG2_24H_X1_B46	G12	mlr12k	0.1|0.5|0.1	uM	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Ritonavir|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.6	20.35	64	PETER001_HEPG2_24H_X1	G12	PETER001
PETER001_HEPG2_24H_X1_B46:G13	b46	r2	dp52,dp53	HEPG2	17	106	duo	PETER001_HEPG2_24H_X1_B46	G13	mlr12k	0.1|0.1|0.1	uM	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate	24 h	Darunavir|Emtricitabine|Tenofovir Disoproxil Fumarate	24	h	trt_cp	epsilon	KMV+F2D+INO+QNO	2.2	12.39	61	PETER001_HEPG2_24H_X1	G13	PETER001
